Date,Message,Image Link,Likes,Comments,Shares,Link Clicks,Engagements,Reach,Organic Reach,Impressions
2024-05-17,"We're all for cocktails that would impress the likes of Daisy Buchanan! 🥂 Check out this ✨ Beautiful Fool ✨ recipe from the bar team at The Gatsby Hawaii ⬇️
   
🍹 1.5oz Pau Vodka
🍸 0.5oz Fids St. Gin
🧉 0.5oz salted sumac lychee syrup
🍾 0.75oz Blanco Spanish Vermouth
🍋 0.25oz lemon juice
🍊 2 dashes orange bitters
🍈 Garnish with candied lychee & sprinkled sumac
 
TOTCF aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. Submit yours for an opportunity to be featured on our channels: https://forms.gle/PjDunJWdgnEt7QnS9

#totcf",https://scontent-fra3-1.xx.fbcdn.net/v/t39.30808-6/442412929_844568024368929_6073521209892947799_n.jpg?stp=dst-jpg_p720x720&_nc_cat=105&ccb=1-7&_nc_sid=127cfc&_nc_ohc=sm4dO-9KlNgQ7kNvgHKOgPG&_nc_ht=scontent-fra3-1.xx&edm=AKIiGfEEAAAA&_nc_gid=AT9up5oP214WSiySI9hzqE3&oh=00_AYAshU5tkFt2rlHzD-2DAsFMJbw1VapJWJPTYQx25n_6TA&oe=66F66C58,12,0,1,0,13,1580,2213,2256
2024-05-20,"Still deciding the best ticket type for your #TalesoftheCocktail2024 experience? Why not check out our Seminar & Tasting Week Pass! 🥂
   
This discounted package is the best way to experience TOTC2024 with access to Seminars, Wellness Workshops, and Tasting Rooms, including all brand education, turn-key bars, and experiential tastings 🎉
 
You can learn more about the #totc2024 ticket packages here: https://talesofthecocktail.org/tickets/",https://scontent-fra3-1.xx.fbcdn.net/v/t39.30808-6/442415688_849449167214148_5627812671412686404_n.jpg?stp=dst-jpg_s1080x2048&_nc_cat=108&ccb=1-7&_nc_sid=127cfc&_nc_ohc=ZrVmzmd_vdgQ7kNvgHLKFg3&_nc_ht=scontent-fra3-1.xx&edm=AKIiGfEEAAAA&_nc_gid=AT9up5oP214WSiySI9hzqE3&oh=00_AYAWcGEAGBJycaq8Yr0luSmEgHrybhZbEXitXdN_kgBWzQ&oe=66F6531A,7,1,1,7,7,1679,2339,2339
2024-05-21,"🥁 Introducing 🥁 the 2024 CAP Black Coats! 🎉
   
The Cocktail Apprentice Program (CAP) is an exclusive mentorship program for up-and-coming bartenders to learn alongside some of the biggest names in the business during #TalesoftheCocktail2024. The CAP Black Coat class includes 4 Cocktail Apprentices who assist Tales of the Cocktail with their detail-oriented work to both support and manage the CAP Grey Coat and Red Coat classes! 🎉
 
You can learn more about the #CAP2024 class here: https://talesofthecocktail.org/industrynews/tales-of-the-cocktail-foundation-totcf-announces-the-2024-cocktail-apprentice-program-cap-class/

Special thanks to our media partner, Pre Shift, an industry newsletter from Milk Punch  and Eater  🥂

#totc2024 #totcf",https://scontent-fra3-2.xx.fbcdn.net/v/t39.30808-6/438834376_836058291886569_5403672637836696548_n.jpg?stp=dst-jpg_s720x720&_nc_cat=111&ccb=1-7&_nc_sid=127cfc&_nc_ohc=gC2ZakxvEWMQ7kNvgH5eO3W&_nc_ht=scontent-fra3-2.xx&edm=AKIiGfEEAAAA&_nc_gid=AT9up5oP214WSiySI9hzqE3&oh=00_AYBOQe8PzJkjgX0E-ExQnzHqXojOZhv68bOAn72zxYtgEQ&oe=66F66D27,4,0,2,0,4,1432,2030,2092
2024-05-23,"Founded in 2002, #TalesoftheCocktail has grown from an annual walking tour of historic New Orleans cocktail bars into the world’s premier cocktail festival. 🍸 With hundreds of opportunities developed specifically for bartenders, distillers, bar and spirits professionals, and other cocktail enthusiasts, Tales of the Cocktail would not be possible without the support of our volunteers.

 Please consider volunteering your time to make the most of your trip to New Orleans and support the conference - all volunteers who serve more than 10 hours will earn a free Tasting Week Pass! You can learn more about volunteer opportunities for #TalesoftheCocktail2024 here: https://talesofthecocktail.org/get-involved/volunteer/

 #totc2024 #totcf",https://scontent-fra5-2.xx.fbcdn.net/v/t39.30808-6/442419309_849497980542600_8413430156376983422_n.jpg?stp=dst-jpg_s720x720&_nc_cat=109&ccb=1-7&_nc_sid=127cfc&_nc_ohc=cKy-aKQHGYcQ7kNvgFxdf5G&_nc_ht=scontent-fra5-2.xx&edm=AKIiGfEEAAAA&_nc_gid=AT9up5oP214WSiySI9hzqE3&oh=00_AYDJp0B_TGuT1XN-grHqA0ctljYAKgLi1y-ndYL5E5OAkw&oe=66F65324,4,0,0,5,4,1374,2296,2296
2024-05-28,"🥁 Introducing 🥁 the 2024 CAP White Coats! 🎉
   
The Cocktail Apprentice Program (CAP) is an exclusive mentorship program for up-and-coming bartenders to learn alongside some of the biggest names in the business during #TalesoftheCocktail2024. The CAP White Coat class includes 5 - 6 experienced Cocktail Apprentices responsible for managing and directing the entire Cocktail Apprentice Program during #totc2024! 🎉
 
You can learn more about the #CAP2024 class here: https://talesofthecocktail.org/industrynews/tales-of-the-cocktail-foundation-totcf-announces-the-2024-cocktail-apprentice-program-cap-class/

Special thanks to our media partner, Pre Shift, an industry newsletter from Milk Punch  and Eater  🥂",https://scontent-fra5-1.xx.fbcdn.net/v/t39.30808-6/440478223_836059371886461_5479186180342623794_n.jpg?stp=dst-jpg_s720x720&_nc_cat=100&ccb=1-7&_nc_sid=127cfc&_nc_ohc=5XYUW0e9dTAQ7kNvgHY78v1&_nc_ht=scontent-fra5-1.xx&edm=AKIiGfEEAAAA&_nc_gid=AT9up5oP214WSiySI9hzqE3&oh=00_AYBRIw4Qo1Xx1r_fTiqpiUB5lb_H0DaSWR-67mb-86dOkA&oe=66F682CE,4,0,0,1,6,1311,1741,1741
2024-05-29,"🥂 Cheers to the 18th Annual Spirited Awards Top 10 Nominees! 🥂
⁠
The 2024 Spirited Awards celebrate global excellence in the drinks industry and recognize professionals, organizations, and establishments shaping the cocktail community. The Top 10 Nominees award categories include: ⁠
⁠
🔸U.S. Bartender of the Year presented by @pernodricardusa
🔸International Bartender of the Year presented by @TalesoftheCocktail
🔸Best U.S. Bar Mentor presented by @jamesonwhiskey
🔸Best International Bar Mentor presented by @TalesoftheCocktail
🔸Best U.S. Brand Ambassador presented by @TalesoftheCocktail
🔸Best International Brand Ambassador presented by @TalesoftheCocktail
🔸Best U.S. Bar Team presented by @williamgrantusa
🔸Best International Bar Team presented by @TalesoftheCocktail
🔸Best U.S. Cocktail Bar presented by @delmaguey
🔸Best International Cocktail Bar presented by @patrontequila
🔸Best U.S. Hotel Bar presented by @GreyGoose
🔸Best International Hotel Bar presented by @fordsgin
🔸Best U.S. Restaurant Bar presented by @TalesoftheCocktail
🔸Best International Restaurant Bar presented by @ginmare
🔸Best New U.S. Cocktail Bar presented by @DiageoBarAcademy
🔸Best New International Cocktail Bar presented by @DiageoBarAcademy
🔸World’s Best Cocktail Menu presented by @DiageoBarAcademy
🔸World’s Best Spirits Selection presented by @TalesoftheCocktail
🔸Best New Spirit or Cocktail Ingredient presented by @TalesoftheCocktail
🔸Best Cocktail & Spirits Writing presented by @TalesoftheCocktail
🔸Best Cocktail & Spirits Publication presented by @TalesoftheCocktail
🔸Best Broadcast, Podcast, or Online Video Series presented by @TalesoftheCocktail
🔸Best New Cocktail or Bartending Book presented by @TalesoftheCocktail
🔸Best New Book on Drinks Culture, History, or Spirits presented by @TalesoftheCocktail
⁠
You can find the full list of nominees here:⁠ https://talesofthecocktail.org/industrynews/tales-of-the-cocktail-foundation-announces-top-10-nominees-for-the-2024-spirited-awards/
⁠
Special thanks to Forbes, our 2024 Spirited Awards Official Media Partner.⁠
⁠
#SpiritedAwards2024 #SpiritedAwards #2024SATop10 #totc2024 #totc #TalesoftheCocktail2024 #totcf",https://scontent-fra3-2.xx.fbcdn.net/v/t39.30808-6/446996888_855211346637930_7559719409684631119_n.jpg?stp=dst-jpg_p720x720&_nc_cat=111&ccb=1-7&_nc_sid=127cfc&_nc_ohc=lDpZ9IRqtVYQ7kNvgG4JhCD&_nc_ht=scontent-fra3-2.xx&edm=AKIiGfEEAAAA&_nc_gid=AT9up5oP214WSiySI9hzqE3&oh=00_AYBEJT8evBll3yzqrZdWOWToi-qAO_uq0cG6U7XAaIaY6Q&oe=66F682BC,7,3,7,13,11,1852,3618,3737
2024-06-01,"🏳️‍🌈❤️ Happy Pride Month, everyone! ❤️🏳️‍🌈 

As we kick off this special month, we celebrate the beautiful diversity within our community! 🌈💪 This is a time to honor the courage, resilience, and strength of our LGBTQIA+ peers, and to reaffirm our commitment to creating a world that celebrates and embraces our differences. 

We cannot wait to celebrate with you all at #TalesoftheCocktail2024! 🏳️‍⚧️🏳️‍🌈 

#pride #pridemonth #totc2024 #totcf",https://scontent-fra5-1.xx.fbcdn.net/v/t39.30808-6/445474399_856599133165818_5986345142981019877_n.jpg?stp=dst-jpg_s720x720&_nc_cat=100&ccb=1-7&_nc_sid=127cfc&_nc_ohc=X-FSIAqkG58Q7kNvgHrqqcz&_nc_ht=scontent-fra5-1.xx&edm=AKIiGfEEAAAA&_nc_gid=AT9up5oP214WSiySI9hzqE3&oh=00_AYAarXr1dr7iz0VzyO-GoUjuj9R8dgBuRes7pqLY_jEgwQ&oe=66F67285,6,2,1,0,7,479,920,946
2024-06-06,"#PrideMonth is in full swing and we have just the cocktail recipe to celebrate with! Check out this 🏳️‍🌈 Don't Ask, Don't Tell 🏳️‍🌈 from The Modern, submitted by Collin Azevedo ⬇️

🍸 1.5 Oz Empress Gin
🍹 .5 Oz Velvet Falernum 
🪔 .75 Oz Sesame Orgeat
🍋 .75 Oz Lemon Juice
🏳️‍🌈 Garnish with a lemon peel and your favorite #pride flag

TOTCF aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. Submit yours for an opportunity to be featured on our channels here: https://forms.gle/PjDunJWdgnEt7QnS9

#totcf",https://scontent-fra3-1.xx.fbcdn.net/v/t39.30808-6/445235618_856601703165561_176121436778928866_n.jpg?stp=dst-jpg_s720x720&_nc_cat=101&ccb=1-7&_nc_sid=127cfc&_nc_ohc=X6aTUT28NycQ7kNvgHSs8NQ&_nc_ht=scontent-fra3-1.xx&edm=AKIiGfEEAAAA&_nc_gid=AT9up5oP214WSiySI9hzqE3&oh=00_AYAdpcjKnoT4bRmqU2oyA18P-1xWuvZ1Pe3fM5OFOxs-wQ&oe=66F6603F,11,1,5,0,15,3197,4039,4274
2024-06-10,"We are so excited to announce our #CAP2024 White Coat Advisor: Cris Dehlavi! 🎉

A Cocktail Apprentice since 2010, Cris became a Black Coat in 2013 and the first female White Coat in 2015. In 2016, she was inducted into the Dame Hall of Fame (now known as Tales Catalyst) and continued evolving the #CocktailApprenticeProgram with her fellow white coats, mentoring new classes every year. Among her many achievements, Cris has completed the highly respected Bar 5-Day program, WSET Level 3 in Spirits, Level One Sommelier, and most recently received her General Certificate in Distillation.

To read more about our #CAP2024 class, click here: https://talesofthecocktail.org/industrynews/tales-of-the-cocktail-foundation-totcf-announces-the-2024-cocktail-apprentice-program-cap-class/",https://scontent-fra3-2.xx.fbcdn.net/v/t39.30808-6/448146395_862762322549499_4177721860177863867_n.jpg?stp=dst-jpg_s720x720&_nc_cat=104&ccb=1-7&_nc_sid=127cfc&_nc_ohc=ZZUp5sCYYnkQ7kNvgGtwqo-&_nc_ht=scontent-fra3-2.xx&edm=AKIiGfEEAAAA&_nc_gid=AT9up5oP214WSiySI9hzqE3&oh=00_AYBF22FQ2jWMzt_fiewCzZ4qwz68ZafHm5Atou6IBWJ2Ng&oe=66F65951,28,3,0,0,43,2839,3289,3414
2024-06-11,"From day to night, Tales of the Cocktail® has you covered! All attendees are invited to join in the fun at any of our By Invitation Events, hosted by our amazing sponsors at iconic New Orleans venues! Brands also host exclusive events that are invitation-only and only allow a lucky few in. 🥂 

Be sure to RSVP to any of our incredible events ahead of #totc2024 to secure your spot through our Conference Agenda: https://talesofthecocktail.org/by-invitation-events/

We can't wait to show you all what unforgettable moments #TalesoftheCocktail2024 has in store!",https://scontent-fra5-1.xx.fbcdn.net/v/t39.30808-6/448090214_862755802550151_581049418437756582_n.jpg?stp=dst-jpg_p720x720&_nc_cat=102&ccb=1-7&_nc_sid=127cfc&_nc_ohc=uiKc55k06r0Q7kNvgEZESno&_nc_ht=scontent-fra5-1.xx&edm=AKIiGfEEAAAA&_nc_gid=AT9up5oP214WSiySI9hzqE3&oh=00_AYCrElc_FxYRlzANppnhJZJZg6UqL08vJU2YfuGizGIuoQ&oe=66F67A0D,7,1,1,9,9,1460,1951,2015
2024-06-13,"Learn the latest tricks of the trade and grow in your career at #TalesoftheCocktail2024 Seminars! 📚 Aimed at educating people in the drinks industry, our 2024 seminars’ themes of Business, Culture, and Beyond the Bar offer relevant content applicable to today’s bartenders, managers, and owners.🍾
⁠
TOTC strives to bring innovative, inclusive, and stimulating educational programming to the annual conference. Learn more about the #totc2024 seminars here: https://talesofthecocktail.org/seminars/",https://scontent-fra3-2.xx.fbcdn.net/v/t39.30808-6/448205772_862872599205138_4121113954236900330_n.jpg?stp=dst-jpg_s720x720&_nc_cat=104&ccb=1-7&_nc_sid=127cfc&_nc_ohc=Sw0g5AvvalIQ7kNvgG0HyLd&_nc_ht=scontent-fra3-2.xx&edm=AKIiGfEEAAAA&_nc_gid=AT9up5oP214WSiySI9hzqE3&oh=00_AYAiLFtwo8oFLme_HZz1b5nkfJRysf_JMbuO0FqidrQtgw&oe=66F6529B,4,0,1,1,5,918,1258,1340
2024-06-14,"Raise a glass to New Orleans' cocktail heritage with Tales of the Cocktail®'s exclusive Cocktail Tours! 🥂 From the storied streets of Bourbon Street to the hidden gems of the Big Gay Bar Tour, each excursion offers a tantalizing glimpse into the city's libation legacy. Don't just drink -- dive into history! ⁠
⁠
Special thanks to NOLA.com, the Official Media Partner of #TalesoftheCocktail2024 Cocktail Tours! 🎉⁠

To learn more about our 2024 Cocktail Tours, click here: https://talesofthecocktail.org/new-orleans-cocktail-tours/

#totc2024 #totcf",https://scontent-fra3-2.xx.fbcdn.net/v/t39.30808-6/448086191_862836092542122_671068132004306308_n.jpg?stp=dst-jpg_s720x720&_nc_cat=111&ccb=1-7&_nc_sid=127cfc&_nc_ohc=sDnlxMsEBAIQ7kNvgGMK4c5&_nc_ht=scontent-fra3-2.xx&edm=AKIiGfEEAAAA&_nc_gid=AT9up5oP214WSiySI9hzqE3&oh=00_AYBo7u-CDp3Wm59Pmm2G94nLUfFzcmQqKQH3sqdPnJl6ww&oe=66F657FF,2,0,1,0,2,1083,1370,1413
2024-06-17,"Your 2024 Spirited Awards Top 4 Finalists are here! 🏅 ⁠

The Top 4 Finalists award categories include:⁠
⁠
🔸U.S. Bartender of the Year presented by @pernodricardusa
🔸International Bartender of the Year presented by @bodegaslustau
🔸Best U.S. Bar Mentor presented by @jamesonwhiskey
🔸Best International Bar Mentor presented by @TalesoftheCocktail
🔸Best U.S. Brand Ambassador presented by @TalesoftheCocktail
🔸Best International Brand Ambassador presented by @TalesoftheCocktail
🔸Best U.S. Bar Team presented by @williamgrantusa
🔸Best International Bar Team presented by @TalesoftheCocktail
🔸Best U.S. Cocktail Bar presented by @delmaguey
🔸Best International Cocktail Bar presented by @patrontequila
🔸Best U.S. Hotel Bar presented by @GreyGoose
🔸Best International Hotel Bar presented by @fordsgin
🔸Best U.S. Restaurant Bar presented by @TalesoftheCocktail
🔸Best International Restaurant Bar presented by @ginmare
🔸Best New U.S. Cocktail Bar presented by @DiageoBarAcademy
🔸Best New International Cocktail Bar presented by @DiageoBarAcademy
🔸World’s Best Cocktail Menu presented by @DiageoBarAcademy
🔸World’s Best Spirits Selection presented by @TalesoftheCocktail
🔸Best New Spirit or Cocktail Ingredient presented by @TalesoftheCocktail
🔸Best Cocktail & Spirits Writing presented by @TalesoftheCocktail
🔸Best Cocktail & Spirits Publication presented by @TalesoftheCocktail
🔸Best Broadcast, Podcast, or Online Video Series presented by @TalesoftheCocktail
🔸Best New Cocktail or Bartending Book presented by @TalesoftheCocktail
🔸Best New Book on Drinks Culture, History, or Spirits presented by @TalesoftheCocktail
⁠
Learn more about this year’s finalists here: https://talesofthecocktail.org/industrynews/tales-of-the-cocktail-foundation-announces-2024-spirited-awards-top-four-finalists/
⁠
Special thanks to Forbes, our 2024 Spirited Awards Official Media Partner.",https://scontent-fra5-2.xx.fbcdn.net/v/t39.30808-6/448642967_867269498765448_1355378759696081423_n.jpg?stp=dst-jpg_p720x720&_nc_cat=106&ccb=1-7&_nc_sid=127cfc&_nc_ohc=DHXHpUsGi3sQ7kNvgFJWnO4&_nc_ht=scontent-fra5-2.xx&edm=AKIiGfEEAAAA&_nc_gid=AT9up5oP214WSiySI9hzqE3&oh=00_AYAmK-7AjTzwMj01UOHe8vmGf0R_fQ9bYlWAr6bmbEZ86g&oe=66F6750E,12,0,7,31,13,2363,3702,4362
2024-06-19,"We're celebrating this #Juneteenth with Keyatta Mincey-Parker! ✨ In her feature editorial, Keyatta details the importance of acknowledge the hospitality industry's past shortcomings while also honoring the stories, cultures, and people behind each drink.
⁠
Want to celebrate with us? We've got the first look at Keyatta's signature cocktail, the 💐 Afternoon In The Garden 💐 ⬇️
🥃 2oz Amaro Georgiano 
🍾 3oz Prosecco
🌼 2oz Montaine Honeysuckle Sparkling Water
🍋 Garnish with dehydrated citrus or fresh herbs
⁠
Read our full interview with Keyatta here: https://talesofthecocktail.org/people/celebrating-heritage-through-hospitality-building-stronger-communities-in-the-cocktail-industry/",https://scontent-fra5-1.xx.fbcdn.net/v/t39.30808-6/448537633_867964312029300_1448026194811843370_n.jpg?stp=dst-jpg_s720x720&_nc_cat=110&ccb=1-7&_nc_sid=127cfc&_nc_ohc=CFfkVzXCTcYQ7kNvgGV35TU&_nc_ht=scontent-fra5-1.xx&edm=AKIiGfEEAAAA&_nc_gid=AT9up5oP214WSiySI9hzqE3&oh=00_AYCgKGP7I5NLAnHTV4ioU3sb6fcvQVO6SqtSChh3P2bPdg&oe=66F67C3C,3,0,0,0,4,814,1073,1100
2024-06-20,"Experience the perfect blend of taste and knowledge at the Bookstore & Bitters Market! 📚 Sample enticing bitters brands and peruse through a curated collection of the latest cocktail books. 
⁠
Dive into the world of mixology, uncover hidden gems, and join in ""Shots of Inspiration"" sessions for enlightening conversations with fellow cocktail enthusiasts.⁠ 🍹

Learn more about the #TalesoftheCocktail2024 Bookstore & Bitters Market here: https://talesofthecocktail.org/totc-conference-agenda/  

#totc2024 #totcf",https://scontent-fra3-2.xx.fbcdn.net/v/t39.30808-6/448626223_867972005361864_4671747276970075551_n.jpg?stp=dst-jpg_s720x720&_nc_cat=111&ccb=1-7&_nc_sid=127cfc&_nc_ohc=Ol10LFiNUzcQ7kNvgEVXpEQ&_nc_ht=scontent-fra3-2.xx&edm=AKIiGfEEAAAA&_nc_gid=AT9up5oP214WSiySI9hzqE3&oh=00_AYAMicdXQRHXOQAkzWNnB8qpnjSk1y0gG2ql5us7ttQx1A&oe=66F67D38,3,0,0,1,3,371,608,653
2024-06-20,"Experience the perfect blend of taste and knowledge at the Bookstore & Bitters Market, presented by Octavia Books! 📚 Sample enticing bitters brands and peruse through a curated collection of the latest cocktail books. 
⁠
Dive into the world of mixology, uncover hidden gems, and join in ""Shots of Inspiration"" sessions for enlightening conversations with fellow cocktail enthusiasts.⁠ 🍹

Learn more about the #TalesoftheCocktail2024 Bookstore & Bitters Market here: https://talesofthecocktail.org/totc-conference-agenda/  

#totc2024 #totcf",https://scontent-fra3-2.xx.fbcdn.net/v/t39.30808-6/448637483_868014345357630_8977473342568862260_n.jpg?stp=dst-jpg_s720x720&_nc_cat=111&ccb=1-7&_nc_sid=127cfc&_nc_ohc=DZeWDGdhIg8Q7kNvgHvwQsm&_nc_ht=scontent-fra3-2.xx&edm=AKIiGfEEAAAA&_nc_gid=AT9up5oP214WSiySI9hzqE3&oh=00_AYD7xLHBHqBhMnUZYNUi90kk8tt2frwLuqfkXskx-DjTxA&oe=66F6523D,2,0,0,0,2,504,728,777
2024-06-21,"Need a refreshing cocktail to help you beat the heat this summer? We have just the thing! Check out this 🧊 Rush 🧊 recipe from Taylor Lax (@the.cocktail.bandit on Instagram)! ⬇️

☕ .5oz Cold Brew Coffee Liqueur
🍌 .75oz Kin Whiskey Banana Liqueur
🥃 1.25oz Amontillado Sherry Lustau
🧉 3oz Coconut Sparkling Water
🥛 Non-Dairy Cream
🫚 Garnish with Grated Cinnamon
 
TOTCF aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. Submit yours for an opportunity to be featured on our channels here: https://forms.gle/PjDunJWdgnEt7QnS9

#totcf",https://scontent-fra5-2.xx.fbcdn.net/v/t39.30808-6/448641453_868011458691252_5394441884523989680_n.jpg?stp=dst-jpg_p720x720&_nc_cat=106&ccb=1-7&_nc_sid=127cfc&_nc_ohc=HhCTwsdx1FYQ7kNvgH-5t1C&_nc_ht=scontent-fra5-2.xx&edm=AKIiGfEEAAAA&_nc_gid=AT9up5oP214WSiySI9hzqE3&oh=00_AYBxuhcv1A_b8B0yLEbf1VDDdwB5zKab2fO4iwCBzXXfPA&oe=66F6540A,3,0,0,0,3,1454,1746,1774
2024-06-23,"Beyond the Bar® is more than a program—it's a movement. 💪 With exciting events like Day of Service, Networking Nook, and the 2024 Grant Recipient Showcase, our Beyond the Bar programming at #totc2024 offers a platform to tackle the pressing issues facing our industry. 
⁠
Join our global community as we delve into vital topics like mental health, diversity, and sustainability to help shape the future of the drinks industry! You can register for the #TalesoftheCocktail2024 Day of Service here: https://forms.gle/UWfMSKN6nzz3bFZe9
⁠
Special thanks to The Spill, the Official Media Partner of our Beyond the Bar® programming! 🎉⁠
⁠
#totcf",https://scontent-fra5-2.xx.fbcdn.net/v/t39.30808-6/448816058_870037018488696_6471549225920257492_n.jpg?stp=dst-jpg_s720x720&_nc_cat=109&ccb=1-7&_nc_sid=127cfc&_nc_ohc=Y2GpXO1xmi0Q7kNvgFfpVVs&_nc_ht=scontent-fra5-2.xx&edm=AKIiGfEEAAAA&_nc_gid=AT9up5oP214WSiySI9hzqE3&oh=00_AYBkYwhXd_dqLQ7-9OQODOveamogiF-OCwI5JR_xtTGjjA&oe=66F66539,3,0,1,0,3,912,1203,1253
