Date,Message,Image Link,Likes,Comments,Shares,Link Clicks,Engagement,Reach,Organic Reach,Impressions
2024-07-07,"🍸 Get ready to mix it up at Tales of the Cocktail® with Guest Shifts! 🍸⁠
⁠
Experience unique collaborations between guest bartenders, local New Orleans venues, and brands. Let's shake things up together! 🥂⁠
⁠⁠
#totc2024 #totcf",https://scontent-fra3-1.cdninstagram.com/v/t51.2885-15/450274484_1227035251629905_5211956568321601841_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=SBQP0mNNi9IQ7kNvgGU8_MH&_nc_ht=scontent-fra3-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AYBAsKmsiES3RTdM2vK9MBnexjgc_DxFLmPpqTNcYksZjw&oe=66F8BCA5,613,9,,,685,15841,,19349
2024-07-08,"Wanting to create your own TOTC agenda, RSVP to TOTC events, and stay in the know about all things TOTC 2024?🍹 There's an app for that! 📲 ⁠
⁠
Our Tales of the Cocktail 2024 Whova App is now live! Download the Whova - Event & Conference App from the Google Play or Apple App Store to use the app — keep in mind that you must be a ticket holder who has completed registration to use the app. 
⁠
You can download it at the link in our bio now!⁠
⁠
#totc2024 #TalesoftheCocktail2024",https://scontent-fra5-1.cdninstagram.com/v/t39.30808-6/450327743_881233607369037_2264442753859770361_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=46n7fECQiwsQ7kNvgHuY0Fb&_nc_ht=scontent-fra5-1.cdninstagram.com&edm=AM6HXa8EAAAA&_nc_gid=A-TmTjhrrFDtPa4DP5QASvZ&oh=00_AYBVnCIeo_ZVJvlSsdrsWrS46azZryXrgEP07Ab7gmVA6w&oe=66F8B507,107,2,,,135,5542,,5989
2024-07-09,"What do you get when you ask two top bars to curate an immersive experience that blends their bar concepts? Well, we can’t wait to show you at #TalesoftheCocktail2024! La Gran Familia Café is back for its second year at Tales of the Cocktail! ⁠🔥⁠
⁠
Get excited because this year’s collaborators are ready to bring it 💪 Learn more about this event at the link in our bio!⁠
⁠
#totc2024 #totc",https://scontent-fra3-1.cdninstagram.com/v/t51.2885-15/450475222_1608518719719257_8109349436418627909_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=mjZHnYY8txwQ7kNvgESvBeG&_nc_ht=scontent-fra3-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AYC_nDMy3C4NjWv2NdVThovIP18lp8bvy_vUCOzPpjYvqQ&oe=66F8BE8C,511,16,,,637,12531,,19666
2024-07-10,"Don't miss the New Orleans Spirits Competition championship rounds on July 22nd and 23rd at #TalesoftheCocktail2024! Taste the top six spirits along with the judges as part of a live audience while panels of experts determine which brands are worthy of being deemed Spirits of the Year. 🏆

Then join us on Thursday, July 25th, to learn who won the top awards, sample some of the medal-winning spirits, and chat with the New Orleans Spirits Competition judges, founders, and many of the distillers who make the winning products! 

Learn more and purchase your tickets at the link in our bio!

Special thanks to @imbibe, the Official Media Partner of the New Orleans Spirits Competition!",https://scontent-fra3-2.cdninstagram.com/v/t39.30808-6/450405562_882488500576881_4959028801488382339_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=gazKjxP338UQ7kNvgHX0N-9&_nc_ht=scontent-fra3-2.cdninstagram.com&edm=AM6HXa8EAAAA&_nc_gid=A-TmTjhrrFDtPa4DP5QASvZ&oh=00_AYD8JAQFv5tUcx0S8BF13e1L03KoGAjzfjQKymZnxHGQ2g&oe=66F8B6F4,131,1,,,157,6668,,7219
2024-07-11,"✨ Join us all week long at the World Class Lounge in Salon 1B at the Ritz Carlton, New Orleans ✨ Get ready for an incredible lineup of education, industry experts, and exceptional cocktails! 

Seats are limited and it's first-come, first-served, so make sure to purchase your Tasting Pass and RSVP to secure your spot at the link in our bio. 

We can't wait to see you there! 🎉

#totc2024 #totcf",https://scontent-fra5-2.cdninstagram.com/v/t39.30808-6/450766554_883084490517282_2737487170260826712_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=CKIioBgJbCwQ7kNvgHYzu2S&_nc_ht=scontent-fra5-2.cdninstagram.com&edm=AM6HXa8EAAAA&_nc_gid=A-TmTjhrrFDtPa4DP5QASvZ&oh=00_AYAEzRVFnHF1btVQM_0Dw_NgMZb1NhH8kh8x9Q_shlVuCQ&oe=66F8C3FA,371,6,,,469,8281,,10542
2024-07-12,"Mermaids, Magicians, and Mezcal - oh my! TOTC2024's All Day Events are sure to be legendary 🎉⁠ ⁠
⁠
Join us for an unforgettable experience at this lineup of daytime events! Space at these events is limited, so head to the link in our bio to learn how to secure your spot 🔗 ⁠
⁠⁠
#totc2024 #totcf",https://scontent-fra3-2.cdninstagram.com/v/t51.2885-15/450817103_793878059559252_6745471485121529826_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=Bl59ox8i-VkQ7kNvgF9XkpT&_nc_ht=scontent-fra3-2.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AYDaKjMrUwkfBL3581HBJ0aMXHq2qq_8bqoGunjDGFJl6Q&oe=66F8B5B0,352,6,,,424,9494,,11560
2024-07-13,"🏆 Wanting to learn more about our 2024 #SpiritedAwards Top 4 Finalists? 🏆 Now you can with the Official 2024 Spirited Awards Digital Playbill! ⁠
⁠⁠
You can check out the #SpiritedAwards2024 Digital Playbill through the link in our bio! 🔗⁠ ⁠
⁠
Special thanks to Forbes, the official media partner for the 18th Annual Spirited Awards⁠! 🎉⁠",https://scontent-fra3-1.cdninstagram.com/v/t51.2885-15/450804891_1867957790350050_4051487285964784948_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=PJTE9q0uPLQQ7kNvgGJ_2U2&_nc_ht=scontent-fra3-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AYAEdWF4ucmqGO-KXz37CXf_oMlvOSJO6JNVnXq60T_44Q&oe=66F8D2AE,162,2,,,173,7343,,7944
2024-07-14,"We aren't the type to gatekeep a good party - which is why we've made it easier than ever to fill up your #TalesoftheCocktail2024 itineraries! 🥳 ⁠
⁠
All #totc2024 attendees are invited to join their favorite brands and experience the magic of an afternoon filled with culture, cocktails, and celebration ✨ ⁠
⁠
Download our Whova app through the link in our bio to discover this year's Small Day Events!",https://scontent-fra3-1.cdninstagram.com/v/t51.2885-15/450926315_1955337281652657_8757209720445778206_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=ikTRrWHFL3IQ7kNvgEhG1U8&_nc_ht=scontent-fra3-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AYCFswOb4K5Fo1kgZO3ooJlszmpDLWJsO4Bs0Z7koPtv9Q&oe=66F8DA24,339,1,,,424,9765,,11233
2024-07-15,"It's a day-to-night celebration at #TalesoftheCocktail2024! 🥂 
⁠⁠
Start your evenings with Happy Hours from 4 PM - 6 PM and 4:30 PM - 6:30 PM, then transition into the late-night vibes of Last Call from 12 AM - 2 AM. 

Join us for an unforgettable experience in the heart of New Orleans! You can download the Tales of the Cocktail Whova App to add Happy Hours and Last Calls to your agenda through the link in our bio ⚜️
⁠⁠
#totc2024 #totcf",https://scontent-fra3-2.cdninstagram.com/v/t39.30808-6/451236979_885500023609062_8135569124326690704_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=pWzXKuulkoEQ7kNvgFiFQO8&_nc_ht=scontent-fra3-2.cdninstagram.com&edm=AM6HXa8EAAAA&_nc_gid=A-TmTjhrrFDtPa4DP5QASvZ&oh=00_AYDpRK4HC_ul8DIem7mqBAf_H1RgxsZVkd8lfUisryLgOA&oe=66F8D479,171,0,,,192,7013,,8230
2024-07-16,"Sip, mingle, and be inspired! 🌟 Join us at Maison Perrier Gallery during #TalesoftheCocktail2024 to explore stunning photography, connect with fellow bartenders, and toast to the craft with our Official Water. 

Wellness Week pass holders, included in all ticket types or purchased separately, can access this elegant celebration at The Ritz-Carlton, New Orleans! 🥂✨

#MaisonPerrier #totc2024",https://scontent-fra5-2.cdninstagram.com/v/t39.30808-6/451239540_885507066941691_4220476876252049365_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=nTXBGDstU3UQ7kNvgE0BAZZ&_nc_ht=scontent-fra5-2.cdninstagram.com&edm=AM6HXa8EAAAA&_nc_gid=A-TmTjhrrFDtPa4DP5QASvZ&oh=00_AYBW7SptNQj6VJvCWXxd58VoaUxLHCiSIC1QIdI8OyqbZg&oe=66F8BB6C,352,5,,,434,9763,,12006
2024-07-17,"💃 Join us under the stars for the unforgettable Night Events at #TalesoftheCocktail2024! 🕺
⁠⁠
We're pulling out all the stops this year - from a honky-tonk throwback to the Wild West to shows from incredible musical guests, #totc2024 has a lineup that anyone can enjoy! Don't miss this prime opportunity to celebrate with your favorite brands, bar professionals, and other guests making their mark on the cocktail scene! 🍾
⁠⁠
Download our Whova app to secure your spot through the link in our bio!",https://scontent-fra3-2.cdninstagram.com/v/t39.30808-6/451834667_886748656817532_7100868823731958656_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=oysEgSub3HgQ7kNvgGEZ5KF&_nc_ht=scontent-fra3-2.cdninstagram.com&edm=AM6HXa8EAAAA&_nc_gid=A-TmTjhrrFDtPa4DP5QASvZ&oh=00_AYA0T0x_sGJkc5gixaRNU6kGRWCH_YNRi-tc-_wy3DCXQw&oe=66F8C763,427,9,,,541,10464,,12743
2024-07-18,"The biggest party of the year deserves to go out with a bang - which is why we are so excited to cap off #TalesoftheCocktail2024 with the 13th Annual Pig & Punch, presented by the Bon Vivants! 🐷
⁠⁠
Join us at The Broadside on Friday, July 26th from 12-5 pm for a dazzling final celebration with great food, incredible drinks (including low and no ABV options), and amazing musical performances by NOLA's own Rebirth Brass Band. Don't miss the opportunity to close out #totc2024 by celebrating with your fellow industry professionals and enthusiasts, all for a good cause 🍾
⁠⁠
Click the link in our bio to get your tickets to the 13th Annual Pig & Punch 🔗",https://scontent-fra3-1.cdninstagram.com/v/t39.30808-6/451488316_886754956816902_4440709745302189306_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=ro3GN91cpcAQ7kNvgHAQFPu&_nc_ht=scontent-fra3-1.cdninstagram.com&edm=AM6HXa8EAAAA&_nc_gid=A-TmTjhrrFDtPa4DP5QASvZ&oh=00_AYADQAD24eqR1UfteiC42TR1OWnaMRysRnG6A9aS2oUq2w&oe=66F8D2CB,552,4,,,597,12582,,14993
2024-07-19,"📣 Calling all flavor enthusiasts! 📣

Grab your #totc krewe and prepare for a spirited adventure at Tales of the Cocktail®! Located conveniently at the Ritz-Carlton, New Orleans, attendees can immerse themselves in a variety of premium spirits and discover new flavors between seminars. 🍸

🥂 Cheers to #totc2024! 🥂",https://scontent-fra3-1.cdninstagram.com/v/t39.30808-6/451493732_886762216816176_7247642507072936333_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=4ADj8cGatSIQ7kNvgHtBEh0&_nc_ht=scontent-fra3-1.cdninstagram.com&edm=AM6HXa8EAAAA&_nc_gid=A-TmTjhrrFDtPa4DP5QASvZ&oh=00_AYDOUM8dxbFNx5tfZ12jVWw0ju3HdklVYDvWZjfCVJ8WaQ&oe=66F8AD7C,171,3,,,195,8378,,9534
2024-07-20,"Make the most of your time at Tales of the Cocktail® with Grab & Geaux, Fountain Bar, and No and Low — the ultimate pitstop for on-the-go tastings! 🍹

These centrally located bars let attendees sample products or cocktails without missing a beat. Just grab, sip, and go! 🍸

#totc2024 #totcf",https://scontent-fra5-2.cdninstagram.com/v/t39.30808-6/451802719_886765410149190_5860328491865704424_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=A5sHSgQ8ARYQ7kNvgHmurMH&_nc_ht=scontent-fra5-2.cdninstagram.com&edm=AM6HXa8EAAAA&_nc_gid=A-TmTjhrrFDtPa4DP5QASvZ&oh=00_AYAFonu3XjcUkE-Gk-vQYZlMXcGRMVPHBcAG4i8W_gBYnQ&oe=66F8C26D,307,3,,,359,13050,,14836
2024-07-21,"🥂💃 The biggest party of the year is here! 🕺🥂 
⁠
Get ready for a week of celebration, learning, and inspiration among your fellow enthusiasts & drinks industry pros! We cannot wait to see you all at #TalesoftheCocktail2024 🎉⁠
⁠
#totc2024 #totc #totcf",https://scontent-fra5-1.cdninstagram.com/v/t39.30808-6/451859277_886787706813627_8936677956403386463_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=9cRc_hxF1y0Q7kNvgHNZOso&_nc_ht=scontent-fra5-1.cdninstagram.com&edm=AM6HXa8EAAAA&_nc_gid=A-TmTjhrrFDtPa4DP5QASvZ&oh=00_AYClbsssjtWrRdggXSRTSi2fos2XVPipnvb1Nj4nhV8A6A&oe=66F8AE3C,2160,38,,,2329,31036,,34631
2024-07-22,"We're just getting started, y'all! 🤩 We kicked off day 1️⃣ of Tales of the Cocktail 2024 with a bang — Take a look!💥 ⁠
⁠
💨 Speed Rack USA National Finals by @speed_rack⁠
🎳 The 10th Annual Ode To The Bowl by @campariusa + @camparicommunity 
💪 Day of Service by @edringtonamericas 
⁠
📸: @jbrasted + @jacobtylerdunn + @meganrainwater
⁠
Learn more about what to expect in the upcoming days at #totc2024 at the link in our bio!🔗⁠
⁠
#TalesoftheCocktail2024",https://scontent-fra5-1.cdninstagram.com/v/t39.30808-6/452403361_890051486487249_6514344066625201808_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=5RTV408lKI0Q7kNvgH6r_CY&_nc_ht=scontent-fra5-1.cdninstagram.com&edm=AM6HXa8EAAAA&_nc_gid=A-TmTjhrrFDtPa4DP5QASvZ&oh=00_AYAcB_ic75iZeejOFVq8Hz4KqIMqyjcI5bjyrhtWWZ270w&oe=66F8B04A,799,11,,,876,15508,,19259
2024-07-23,"Who could've possibly been blue on #TalesoftheCocktail day 2️⃣? 😍  We couldn't ask for a better Monday than this — check it out! 📸⁠
⁠⁠
👩‍🎤 ⁠@jackdaniels_us Presents: A Journey Through Sound
🥂 Toast to Tales 
✍️ TOTC2024 Keynote Address: How Bartenders Grow Your Brands - The Findings, Supported by @topochicoalus⁠
🏳️‍🌈 The Big Gay Bar Tour⁠
✈️ Wheels Up! Now Boarding Pernod Air presented by @pernodricardusa

⁠
📸: @dhallphoto + @speyerphoto + @jacobtylerdunn + @jbrasted
⁠
Learn more about what to expect in the upcoming days at #totc2024 at the link in our bio! 🔗⁠
⁠
#TalesoftheCocktail2024",https://scontent-fra5-1.cdninstagram.com/v/t39.30808-6/452747891_890679289757802_2767429562272652375_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=2551R8V_RowQ7kNvgHf97tA&_nc_ht=scontent-fra5-1.cdninstagram.com&edm=AM6HXa8EAAAA&_nc_gid=A-TmTjhrrFDtPa4DP5QASvZ&oh=00_AYC_muKonPZmxJvHv42FIrinOus_cDyXE8QDwIIniXeLMg&oe=66F8AA86,568,5,,,596,9429,,11013
2024-07-24,"Tales of the Cocktail Day 3️⃣ knocked it out of the park!🍹 Check out our attendees filling up their days with tastings, education, and celebrations galore! 🎉 

🥃 Filthy Love at The Alibi presented by @filthyfoods, ft. @fourwallsbetterbrown
🏆 Tales Catalyst presented by @sevenfiftydaily & @bevmedia 
🍸 Martini Gras presented by @tanquerayusa
🎸 @ghosttequila Presents Heavy Metal Margaritas

📸: @jacobtylerdunn + @adriennebattistella + @prezzato + @algreenphoto
⁠
Learn more about what to expect in the upcoming days at #totc2024 at the link in our bio! 🔗⁠
⁠
#TalesoftheCocktail2024",https://scontent-fra5-1.cdninstagram.com/v/t39.30808-6/452634147_891250949700636_9080837993430154162_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=2KfgECx75XsQ7kNvgGwQdeJ&_nc_ht=scontent-fra5-1.cdninstagram.com&edm=AM6HXa8EAAAA&_nc_gid=A-TmTjhrrFDtPa4DP5QASvZ&oh=00_AYCl6c8mp1L7R4IFuDLsWCUadrzGh2GU5NnjrchwTZzrYA&oe=66F8AF5B,1499,29,,,1679,51817,,57283
2024-07-25,"From high-stakes competition to the holiday party of the ages — our event attendees knew exactly how to celebrate!🍹🎊 Check out our recap of Tales of the Cocktail Day 4️⃣:

🍸 World Class Cocktail Battles presented by @diageobarac + @diageo_na 
🍾 Industry Night presented by @simonfordsgin & @brownforman
🥳 National Tequila Day Headquarters presented by @academia_patron
🥇 Sorry not Surrey Bartender Summer Olympics presented by @samsonandsurrey

📸: @scottmyersphotography + @dhallphoto + @meganrainwater + @jaronqphoto

Learn more about what to expect in the upcoming days at #totc2024 at the link in our bio! 🔗⁠
⁠
#TalesoftheCocktail2024",https://scontent-fra5-2.cdninstagram.com/v/t39.30808-6/452793676_891868892972175_2821966454608722336_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=D5_ckM4IQEsQ7kNvgGJgEXk&_nc_ht=scontent-fra5-2.cdninstagram.com&edm=AM6HXa8EAAAA&_nc_gid=A-TmTjhrrFDtPa4DP5QASvZ&oh=00_AYDbQ5DVY0IkPVYtESClhRpvfv8X7msJB4xnQdwklyYZEg&oe=66F8D7D5,852,10,,,924,12823,,14959
2024-07-26,"Nothing but love on day 5️⃣ of Tales of the Cocktail!🍹 Congratulations to all of our #SpiritedAwards winners who were honored at last night's awards ceremony! 👏 Take a look at our Thursday lineup:

🏆 17th Annual Spirited Awards with official media partner @forbes
🏅 TOTC 2024 Grant Recipient Showcase presented by @cointreau_us
🫚 Come Experience Whisky From a New Perspective presented by @balconesdistilling 

📸: @jbrasted + @dhallphoto + @blondeambitiontour + @meganrainwater
⁠
Learn more about our #2024SpiritedAwards winners at the link in our bio! 🔗⁠
⁠
#TalesoftheCocktail2024",https://scontent-fra5-2.cdninstagram.com/v/t39.30808-6/453042810_892627036229694_8827747329817081904_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=l_8H7v8Sh1EQ7kNvgGIZnAc&_nc_ht=scontent-fra5-2.cdninstagram.com&edm=AM6HXa8EAAAA&_nc_gid=A-TmTjhrrFDtPa4DP5QASvZ&oh=00_AYA_X0UbatIG3vUhS8lDNCsYY2VKWKj7OpXHBDm-UvvLqA&oe=66F8D961,1550,19,,,1659,19576,,24609
2024-07-27,"Good friends never say goodbye — they simply say ""See you soon"" 🥲 It was bittersweet parting ways with all of you on Tales of the Cocktail day 6️⃣ ❤️🍹 Check out our recap of #totc2024 final festivities!

🐷 13th Annual Pig & Punch presented by @the_bonvivants
🌭 Hair of the Corn Dog a @moverandshakerco Pop Up
🍹 “Last Stop Lounge: House Revival” Featuring 375 Park Avenue Spirits presented by @sazerachouse

📸: @jbrasted + @caitlynridenour + @jacobtylerdunn
⁠⁠
#totc #totcf",https://scontent-fra3-1.cdninstagram.com/v/t39.30808-6/453231317_893229946169403_3947981144756311336_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=glc-A6BJFRIQ7kNvgF4lxr6&_nc_ht=scontent-fra3-1.cdninstagram.com&edm=AM6HXa8EAAAA&_nc_gid=A-TmTjhrrFDtPa4DP5QASvZ&oh=00_AYA0-etx5T9NzZkShb3jCGr_QKn2GKDfeA02OVX_dYYYmg&oe=66F8D37C,1104,7,,,1162,13737,,15271
2024-07-28,"Thank you for getting into the spirit of spirits with us at Tales of the Cocktail 2024! ❤️🍹⁠
⁠
We hope you enjoyed your time sipping, learning, and celebrating among your fellow drinks industry professionals, brands, and enthusiasts! We can't wait to do it again with you all next year! 💃⁠

#totc2024 #totc #totcf",https://scontent-fra5-1.cdninstagram.com/v/t39.30808-6/453391542_893779226114475_8605335015617043137_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=O8GfhMP3QWkQ7kNvgGlUhCq&_nc_ht=scontent-fra5-1.cdninstagram.com&edm=AM6HXa8EAAAA&_nc_gid=A-TmTjhrrFDtPa4DP5QASvZ&oh=00_AYC0rty9flVC9pE_5yW4PMA4sMVse5N2q-KKmgLfwNp_5w&oe=66F8BAE3,1186,29,,,1309,15324,,17603
2024-07-30,"🏆 Congratulations to our 2024 #SpiritedAward winners for U.S. Categories and  Best New Spirit or Cocktail Ingredient! 🏆⁠
⁠
🔸U.S. Bartender of the Year — Kapri Robinson — Allegory, Washington, D.C. — presented by @pernodricardusa 
🔸Best U.S. Bar Mentor —  Alex Jump — presented by @jamesonwhiskey 
🔸Best U.S. Brand Ambassador — Anna Mains — Monkey Shoulder — presented by @tales_of_the_cocktail 
🔸Best U.S. Bar Team — Jewel of the South — New Orleans, LA — presented by @williamgrantusa 
🔸Best U.S. Cocktail Bar — Yacht Club — Denver, CO — presented by @delmagueymezcal 
🔸Best U.S. Hotel Bar — Allegory at the Eaton Hotel — Washington, D.C. — presented by @greygoose 
🔸Best U.S. Restaurant Bar — Cleaver - Butchered Meats, Seafood & Classic Cocktails — Las Vegas, NV — presented by @tales_of_the_cocktail 
🔸Best New U.S. Cocktail Bar — Superbueno — New York, NY — presented by @diageobarac 
🔸Best New Spirit or Cocktail Ingredient — YUZUCO Yuzu Super Juice — presented by @tales_of_the_cocktail 

Learn more about our 2024 Spirited Awards winners at the link in bio!🔗⁠
⁠
Special thanks to @forbes, our #2024SpiritedAwards Official Media Partner.⁠
⁠
#totc2024 #totc #TalesoftheCocktail2024 #totcf",https://scontent-fra5-2.cdninstagram.com/v/t39.30808-6/453249113_893789026113495_8486688499131226211_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=ih8JgoSG0sEQ7kNvgHQiVFS&_nc_ht=scontent-fra5-2.cdninstagram.com&edm=AM6HXa8EAAAA&_nc_gid=A-TmTjhrrFDtPa4DP5QASvZ&oh=00_AYDvVgkL3p7ogO_m3nE0BawtnhcdKFUKgab83T-0JJAX3A&oe=66F8D05A,1995,44,,,2614,33257,,43532
2024-07-31,"🏆 Congratulations to our 2024 #SpiritedAward International Categories' winners! 🏆⁠
⁠
🔸International Bartender of the Year — Eric van Beek — Handshake Speakeasy, Mexico City, Mexico — presented by @bodegaslustau 
🔸Best International Bar Mentor — Danil Nevsky — presented by @tales_of_the_cocktail 
🔸Best International Brand Ambassador — Dave Mitton — Lot 40 / J.P. Wiser's — presented by @tales_of_the_cocktail 
🔸Best International Bar Team — Handshake Speakeasy — Mexico City, Mexico — presented by @tales_of_the_cocktail 
🔸Best International Cocktail Bar — ALQUÍMICO — Cartagena de Indias, Colombia — presented by @patron 
🔸Best International Hotel Bar — BKK Social Club at Four Seasons Bangkok — Bangkok, Thailand — presented by @fordsgin 
🔸Best International Restaurant Bar — Danico — Paris, France — presented by @ginmare 
🔸Best New International Cocktail Bar — Bar Leone — Hong Kong, China — presented by @diageobarac 

Learn more about our 2024 Spirited Awards winners at the link in our bio! 🔗⁠
⁠
Special thanks to @forbes, our #2024SpiritedAwards Official Media Partner.⁠
⁠
#totc2024 #totc #TalesoftheCocktail2024 #totcf",https://scontent-fra5-2.cdninstagram.com/v/t39.30808-6/453199378_893801006112297_4456384492648364857_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=vRqPuFAzN8AQ7kNvgFtRjUy&_nc_ht=scontent-fra5-2.cdninstagram.com&edm=AM6HXa8EAAAA&_nc_gid=A-TmTjhrrFDtPa4DP5QASvZ&oh=00_AYCue0icM10hW1dVaf-Hn3fFsLI9MLkUwFEp78vbqA-jYA&oe=66F8D120,1319,30,,,1531,21636,,27137
