Date,Message,Likes,Impressions,Comments,Clicks,Source
2024-07-21,"The biggest party of the year is here! ⁠ Get ready for a week of celebration, learning, and inspiration among your fellow enthusiasts & drinks industry pros! We cannot wait to see you all at #fooBar2024 ⁠ ⁠ fooBar fooBar fooBar",17,2543,0,0,FB Organic
2024-07-22,"We're just getting started, y'all! We kicked off day 1 of fooBar 2024 with a bang — Take a look! ⁠ ⁠ Speed Rack USA National Finals by Speed Rack The 10th Annual Ode To The Bowl by Campari Day of Service by Edrington ⁠ Learn more about what to expect in the upcoming days at fooBar here: https://fooBar.org/fooBar-conference-agenda/ ⁠ #fooBar2024",20,2558,0,1,FB Organic
2024-07-23,Who could've possibly been blue on #fooBar day 2? We couldn't ask for a better Monday than this — check it out! ⁠ ⁠⁠ ⁠Jack Daniel's Presents: A Journey Through Sound Toast to Tales fooBar Keynote Address: How Bartenders Grow Your Brands - The Findings⁠ The Big Gay Bar Tour⁠ Wheels Up! Now Boarding Pernod Air ⁠ Learn more about what to expect in the upcoming days at fooBar here: https://fooBar.org/fooBar-conference-agenda/ ⁠ #fooBar2024,12,2486,1,0,FB Organic
2024-07-24,"fooBar Day 3 knocked it out of the park! Check out our attendees filling up their days with tastings, education, and celebrations galore! Filthy Love at The Alibi presented by Filthy Tales Catalyst presented by SevenFifty Daily Martini Gras presented by Tanqueray Ghost Tequila Presents Heavy Metal Margaritas Learn more about what to expect in the upcoming days at fooBar here: https://fooBar.org/fooBar-conference-agenda/ ⁠ #fooBar2024",20,2944,0,1,FB Organic
2024-07-25,From high-stakes competition to the holiday party of the ages — our event attendees knew exactly how to celebrate! Check out our recap of fooBar Day 4: World Class Cocktail Battles presented by Diageo Bar Academy Industry Night presented by Fords Gin & Brown-Forman Brands National Tequila Day Headquarters presented by Patrón Tequila Sorry not Surrey Bartender Summer Olympics presented by Samson & Surrey Learn more about what to expect in the upcoming days at fooBar here: https://fooBar.org/fooBar-conference-agenda/ ⁠ #fooBar2024,15,2624,0,0,FB Organic
2024-07-26,Nothing but love on day 5 of fooBar! Congratulations to all of our #SpiritedAwards winners who were honored at last night's awards ceremony! Take a look at our Thursday lineup: 17th Annual Spirited Awards with official media partner @forbes fooBar 2024 Grant Recipient Showcase presented by @cointreau_us Come Experience Whisky From a New Perspective presented by @balconesdistilling ⁠ Learn more about our #2024SpiritedAwards winners here: https://fooBar.org/tales-of-the-cocktail-foundation-announces-2024-spirited-awards-winners/ ⁠ #fooBar2024,12,894,0,2,FB Organic
2024-07-27,"Good friends never say goodbye — they simply say ""See you soon"" It was bittersweet parting ways with all of you on fooBar day 6 Check out our recap of fooBar final festivities! 13th Annual Pig & Punch presented by The Bon Vivants Hair of the Corn Dog a Mover & Shaker Pop Up “Last Stop Lounge: House Revival” Featuring 375 Park Avenue Spirits presented by The Sazerac House ⁠⁠ fooBar fooBar",10,2629,0,0,FB Organic
2024-07-28,"Thank you for getting into the spirit of spirits with us at fooBar 2024! ⁠ ⁠ We hope you enjoyed your time sipping, learning, and celebrating among your fellow drinks industry professionals, brands, and enthusiasts! We can't wait to do it again with you all next year! ⁠ fooBar fooBar fooBar",16,2140,0,0,FB Organic
2024-07-30,"Congratulations to our 2024 #SpiritedAward winners for U.S. Categories and Best New Spirit or Cocktail Ingredient! ⁠ ⁠ U.S. Bartender of the Year — Kapri Robinson — Allegory, Washington, D.C. — presented by @pernodricardusa Best U.S. Bar Mentor — Alex Jump — presented by @jamesonwhiskey Best U.S. Brand Ambassador — Anna Mains — Monkey Shoulder — presented by @tales_of_the_cocktail Best U.S. Bar Team — Jewel of the South — New Orleans, LA — presented by @williamgrantusa Best U.S. Cocktail Bar — Yacht Club — Denver, CO — presented by @delmagueymezcal Best U.S. Hotel Bar — Allegory at the Eaton Hotel — Washington, D.C. — presented by @greygoose Best U.S. Restaurant Bar — Cleaver - Butchered Meats, Seafood & Classic Cocktails — Las Vegas, NV — presented by @tales_of_the_cocktail Best New U.S. Cocktail Bar — Superbueno — New York, NY — presented by @diageobarac Best New Spirit or Cocktail Ingredient — YUZUCO Yuzu Super Juice — presented by @tales_of_the_cocktail Learn more about our 2024 Spirited Awards winners here: https://fooBar.org/tales-of-the-cocktail-foundation-announces-2024-spirited-awards-winners/⁠ ⁠ Special thanks to Forbes, our #2024SpiritedAwards Official Media Partner.⁠ ⁠ fooBar fooBar #fooBar2024 fooBar",24,4495,1,3,FB Organic
2024-07-31,"Congratulations to our 2024 #SpiritedAward International Categories' winners! ⁠ ⁠ International Bartender of the Year — Eric van Beek — Handshake Speakeasy, Mexico City, Mexico — presented by @bodegaslustau Best International Bar Mentor — Danil Nevsky — presented by @tales_of_the_cocktail Best International Brand Ambassador — Dave Mitton — Lot 40 / J.P. Wiser's — presented by @tales_of_the_cocktail Best International Bar Team — Handshake Speakeasy — Mexico City, Mexico — presented by @tales_of_the_cocktail Best International Cocktail Bar — ALQUÍMICO — Cartagena de Indias, Colombia — presented by @patron Best International Hotel Bar — BKK Social Club at Four Seasons Bangkok — Bangkok, Thailand — presented by @fordsgin Best International Restaurant Bar — Danico — Paris, France — presented by @ginmare Best New International Cocktail Bar — Bar Leone — Hong Kong, China — presented by @diageobarac Learn more about our 2024 Spirited Awards winners here: https://fooBar.org/tales-of-the-cocktail-foundation-announces-2024-spirited-awards-winners/ ⁠ Special thanks to Forbes, our #2024SpiritedAwards Official Media Partner.⁠ ⁠ fooBar fooBar #fooBar2024 fooBar",32,3292,1,0,FB Organic
2024-08-01,"Congratulations to our 2024 #SpiritedAward World's Best category winners! ⁠ ⁠ World's Best Bar — Alquimico — Cartagena des Indias, Columbia — presented by @tales_of_the_cocktail World’s Best Cocktail Menu — Handshake Speakeasy — Mexico City, Mexico — presented by @diageobarac World’s Best Spirits Selection — Baba Au Rum — Athens, Greece — presented by @tales_of_the_cocktail Learn more about our 2024 Spirited Awards winners here: ⁠https://fooBar.org/tales-of-the-cocktail-foundation-announces-2024-spirited-awards-winners/ ⁠ Special thanks to Forbes, our #2024SpiritedAwards Official Media Partner.⁠ ⁠ fooBar fooBar #fooBar2024 fooBar",12,2000,0,2,FB Organic
2024-08-02,"Congratulations to our 2024 #SpiritedAward Writing and Media category winners! ⁠ ⁠ Best Cocktail & Spirits Writing — ""A New Spirit Confronts the Consequences of Colonialism,"" by Adaorah Oduah, for Punch — presented by @tales_of_the_cocktail Best Cocktail & Spirits Publication — The Cocktail Lovers — presented by @tales_of_the_cocktail Best Broadcast, Podcast, or Online Video Series — Bartender at Large — presented by @tales_of_the_cocktail Best New Cocktail or Bartending Book — The Ice Book: Cool Cubes, Clear Spheres, and Other Chill Cocktail Crafts by Camper English — presented by @tales_of_the_cocktail Best New Book on Drinks Culture, History, or Spirits — Juke Joints, Jazz Clubs, and Juice: Cocktails from Two Centuries of African American Cookbooks by Toni Tipton-Martin — presented by @tales_of_the_cocktail Learn more about our 2024 Spirited Awards winners here: ⁠https://fooBar.org/tales-of-the-cocktail-foundation-announces-2024-spirited-awards-winners/ ⁠ Special thanks to Forbes, our #2024SpiritedAwards Official Media Partner.⁠ ⁠ fooBar fooBar #fooBar2024 fooBar",15,1752,0,0,FB Organic
2024-08-05,How was your time at #fooBar2024? We'd love to hear about it! ⁠ ⁠ Help us make next year's event even more amazing by completing our 2024 Attendee Survey! All event attendees who fill out this year's survey will be entered to win two Seminar & Tasting Week Passes to fooBar 2025! ⁠ ⁠ You can fill out the fooBar Attendee Survey here: https://neworleans.co1.qualtrics.com/jfe/form/SV_5BlbIys0W2iQihM,6,1739,2,4,FB Organic
2024-08-06,We have just the cocktail to help everyone keep their cool this summer! Check out this gorgeous Rhubarb Gimlet recipe from @ginbeforebreakfast and Risa James Photography 2.5oz Gin 3/4oz Lime Juice 1.5oz Rhubarb Thyme Syrup 0.5 droppers of Grapefruit Bitters Garnish with a rose-shaped piece of rhubarb fooBar aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. Submit yours for an opportunity to be featured on our channels: https://forms.gle/PjDunJWdgnEt7QnS9 fooBar,6,1793,0,1,FB Organic
2024-08-07,"The New Orleans Spirits Competition is pleased to announce the 2024 Spirits of the Year winners from its third annual competition! Founded in 2022, the New Orleans Spirits Competition is an international spirits competition that celebrates and recognizes best-in-class spirits from producers around the world! You can learn more about this year's winners here: https://fooBar.org/the-new-orleans-spirits-competition-2024-spirits-of-the-year-winners-announced-at-tales-of-the-cocktail/ Special thanks to Imbibe, the official media partner for the 2024 New Orleans Spirits Competition! fooBar fooBar #nosc",3,2256,0,17,FB Organic
2024-08-09,"We're reminiscing on the intoxicating memories of fooBar 2024 From dance floor shenanigans to larger-than-life performances, fooBar By Invitation Only events gave us unforgettable beats and delectable treats ⁠ Thanks to everyone who came out to celebrate #fooBar2024 with us!",12,2367,0,0,FB Organic
2024-08-13,"We’re in our fundraising era ⁠ ⁠ Support fooBar Foundation and Children's Hospital New Orleans by purchasing raffle tickets for the chance to win two Taylor Swift Era’s Tour tickets in New Orleans on Oct. 26, 2024. We'll be drawing the winning names on September 13 and September 20!⁠ ⁠ Learn more & purchase your raffle tickets here: https://my.onecause.com/event/organizations/18e5b758-fe31-4a85-9028-d397263cb2a5/events/vevt:73fb2339-8768-45fb-af9f-32306de9f58b/home/story",3,1382,0,2,FB Organic
2024-08-14,"Reliving the unforgettable moments shared in the #fooBar2024 Tasting Rooms! ⁠ From electrifying mixology to inspiring discussions on the future of cocktails, it was an experience like no other! ⁠ fooBar",13,1864,0,0,FB Organic
2024-08-16,"Want to join us in our #NationalRumDay celebration??! We have a fantastic cocktail that'll get everyone in the spirit! Take a look at this gorgeous Rum Runner recipe from Jiggers & Shakers 1oz Light Rum 1oz Navy Strength Rum 1oz Banana Liqueur 0.5oz Blackberry Liqueur 2oz Pineapple Juice 1oz Lime Juice 0.5oz Grenadine Garnish with dehydrated pineapple, mint, and edible flower fooBar aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. Submit yours for an opportunity to be featured on our channels here: https://forms.gle/PjDunJWdgnEt7QnS9 fooBar",6,1582,0,0,FB Organic
